Index,Instrument,Event Title,Date,pre_start,pre_end,post_start,post_end,PT_pre_mean,PT_post_mean,Rec_pre_mean,Rec_post_mean,PT_pre_count,PT_post_count,Rec_pre_count,Rec_post_count,PT_pre_ema_01,PT_post_ema_01,Rec_pre_ema_01,Rec_post_ema_01,PT_pre_ema_03,PT_post_ema_03,Rec_pre_ema_03,Rec_post_ema_03,REC_1_pre_count,REC_1_post_count,REC_2_pre_count,REC_2_post_count,REC_3_pre_count,REC_3_post_count,REC_4_pre_count,REC_4_post_count,REC_5_pre_count,REC_5_post_count 
618,AMGN.O,Q1 2014 Amgen Earnings Conference Call,2014-04-22,2014-02-22,2014-04-21,2014-04-22,2014-05-22,137.875,127.36142857142900,2.5,2.5,8.0,7.0,2.0,,137.25005336391600,129.56674758689400,2.526315789473680,,135.58979550730300,134.43766008057400,2.588235294117650,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
619,AMGN.O,Q2 2014 Amgen Inc Earnings Call,2014-07-29,2014-05-29,2014-07-28,2014-07-29,2014-08-29,132.0,143.11111111111100,2.5,2.5,2.0,18.0,,,132.89473684210500,144.0892536862770,,,135.0,147.19818128289900,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,AMGN.O,Q3 2014 Amgen Inc Earnings Call,2014-10-27,2014-08-27,2014-10-26,2014-10-27,2014-11-27,156.57142857142900,169.34782608695700,2.5,2.0,7.0,23.0,2.0,2.0,156.3202168868090,167.7205139824400,2.473684210526320,2.0,156.36205708022300,163.45787593725700,2.411764705882350,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
621,AMGN.O,Q4 2014 Amgen Inc Earnings Call,2015-01-27,2014-11-27,2015-01-26,2015-01-27,2015-02-27,184.0,185.71571428571400,3.0,3.0,10.0,7.0,2.0,,184.70595933547400,186.81210192157200,3.0,,184.87663042865500,188.6955124510470,3.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
622,AMGN.O,Q1 2015 Amgen Inc Earnings Call,2015-04-21,2015-02-21,2015-04-20,2015-04-21,2015-05-21,186.25,186.0,3.0,3.0,4.0,15.0,,1.0,186.09828438499600,186.4699741509970,,3.0,186.7287801026450,188.61351364793500,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
623,AMGN.O,Q2 2015 Amgen Inc Earnings Call,2015-07-30,2015-05-30,2015-07-29,2015-07-30,2015-08-30,192.5,191.36363636363600,3.0,3.0,2.0,11.0,0.0,,193.42105263157900,190.76003691050600,,,195.58823529411800,189.70963404103100,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,AMGN.O,Q3 2015 Amgen Inc Earnings Call,2015-10-28,2015-08-28,2015-10-27,2015-10-28,2015-11-28,184.4,182.33333333333300,1.5,1.5,5.0,3.0,2.0,,184.31502001494000,181.78597785977900,1.4210526315789500,,185.77555931538200,180.0730593607310,1.2352941176470600,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
625,AMGN.O,Q4 2015 Amgen Inc Earnings Call,2016-01-28,2015-11-28,2016-01-27,2016-01-28,2016-02-28,184.8,185.77777777777800,2.8,3.0,5.0,9.0,5.0,2.0,185.1811433176240,185.92204657494700,2.819540426363210,3.0,187.18232303198600,184.59772182460500,2.8438570552810900,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
626,AMGN.O,Q1 2016 Amgen Inc Earnings Call,2016-04-28,2016-02-28,2016-04-27,2016-04-28,2016-05-28,193.75,180.625,2.0,2.0,4.0,8.0,1.0,,193.6025007269560,179.59507458736500,2.0,,193.2700355309910,175.91552971623700,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,AMGN.O,Q2 2016 Amgen Inc Earnings Call,2016-07-27,2016-05-27,2016-07-26,2016-07-27,2016-08-27,187.33333333333300,192.30769230769200,3.0,2.5,3.0,13.0,1.0,2.0,188.7859778597790,192.4846803346010,3.0,2.473684210526320,192.00456621004600,192.10161472153700,3.0,2.411764705882350,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
628,AMGN.O,Q3 2016 Amgen Inc Earnings Call,2016-10-27,2016-08-27,2016-10-26,2016-10-27,2016-11-27,189.14285714285700,180.86833333333300,2.5,2.0,7.0,12.0,,1.0,189.46604495928800,180.64796175386700,,2.0,189.7319749877320,177.28922151323200,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
629,AMGN.O,Q4 2016 Amgen Inc Earnings Call,2017-02-02,2016-12-02,2017-02-01,2017-02-02,2017-03-02,182.22222222222200,186.76923076923100,1.6666666666666700,2.0,9.0,13.0,3.0,1.0,183.4669176782180,184.6919526383880,1.6642066420664200,2.0,185.2579610831720,181.55209839940300,1.6392694063926900,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
630,AMGN.O,Q1 2017 Amgen Inc Earnings Call,2017-04-26,2017-02-26,2017-04-25,2017-04-26,2017-05-26,191.33333333333300,184.92307692307700,2.5,2.5,6.0,13.0,2.0,,191.465977498092,186.08901160039700,2.552486187845300,,192.682157807544,189.90613770556000,2.6711409395973200,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
631,AMGN.O,Q2 2017 Amgen Inc Earnings Call,2017-07-25,2017-05-25,2017-07-24,2017-07-25,2017-08-25,179.77777777777800,192.44444444444400,2.0,3.0,9.0,9.0,2.0,1.0,183.08218270863700,193.75921088275300,1.9473684210526300,3.0,189.46155801146900,196.97598736597800,1.8235294117647100,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
632,AMGN.O,Q3 2017 Amgen Inc Earnings Call,2017-10-25,2017-08-25,2017-10-24,2017-10-25,2017-11-25,195.0,196.45454545454500,3.0,2.0,10.0,11.0,1.0,3.0,193.41626620457900,196.90056203865700,3.0,2.033210332103320,191.10667941493000,199.2842584535410,3.0,2.095890410958900,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
633,AMGN.O,Q4 2017 Amgen Inc Earnings Call,2018-02-01,2017-12-01,2018-01-31,2018-02-01,2018-03-01,194.4,198.1875,1.0,3.0,10.0,16.0,1.0,1.0,194.12432066645,195.71145925953400,1.0,3.0,192.98027415232700,192.0655593012270,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
634,AMGN.O,Q1 2018 Amgen Inc Earnings Call,2018-04-24,2018-02-24,2018-04-23,2018-04-24,2018-05-24,198.28571428571400,195.44444444444400,1.0,1.0,7.0,9.0,1.0,,199.1923296986350,194.20316367061800,1.0,,202.2153030303530,192.75897882523500,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,AMGN.O,Q2 2018 Amgen Inc Earnings Call,2018-07-26,2018-05-26,2018-07-25,2018-07-26,2018-08-26,197.4,205.5,1.0,1.0,5.0,12.0,,,196.89538717003200,205.58161713994000,,,194.84270311204100,207.79162089432900,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,AMGN.O,Q3 2018 Amgen Inc Earnings Call,2018-10-30,2018-08-30,2018-10-29,2018-10-30,2018-11-30,218.25,205.16666666666700,3.0,3.0,4.0,6.0,1.0,,218.89822622855500,204.15446080429600,3.0,,220.43308330043400,200.98739617227200,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
637,AMGN.O,Q4 2018 Amgen Inc Earnings Call,2019-01-29,2018-11-29,2019-01-28,2019-01-29,2019-02-28,211.8,214.72727272727300,3.0,3.0,10.0,11.0,1.0,,210.15605243870000,214.97751746672000,3.0,,206.49184779544900,216.6834218782260,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
638,AMGN.O,Q1 2019 Amgen Inc Earnings Call,2019-04-30,2019-02-28,2019-04-29,2019-04-30,2019-05-30,228.5,203.2,2.0,1.5,2.0,10.0,2.0,2.0,228.52631578947400,205.37045248408000,2.0,1.5263157894736800,228.58823529411800,211.21691433467000,2.0,1.5882352941176500,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
639,AMGN.O,Q2 2019 Amgen Inc Earnings Call,2019-07-30,2019-05-30,2019-07-29,2019-07-30,2019-08-30,202.66666666666700,215.1304347826090,3.0,3.0,6.0,23.0,1.0,2.0,201.65088274788900,214.25903540457600,3.0,3.0,198.75375261942500,212.01375882824800,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
640,AMGN.O,Q3 2019 Amgen Inc Earnings Call,2019-10-29,2019-08-29,2019-10-28,2019-10-29,2019-11-29,218.71428571428600,237.92307692307700,2.0,2.0,7.0,13.0,2.0,2.0,219.07957418692700,236.06277372923700,2.0526315789473700,2.0,219.45305361317600,236.25960570888800,2.1764705882352900,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
716,AMT,Q4 2012 American Tower Corp Earnings Conference Call,2013-02-26,2012-12-26,2013-02-25,2013-02-26,2013-03-26,88.16666666666670,86.33333333333330,2.25,2.25,6.0,9.0,4.0,,88.66349295024250,86.08067106573530,2.211980226810120,,89.40529402811180,85.51982813944680,2.135412554283460,,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
717,AMT,Q1 2013 American Tower Corp Earnings Conference Call,2013-05-01,2013-03-01,2013-04-30,2013-05-01,2013-06-01,87.75,92.15789473684210,2.0,2.0,8.0,19.0,1.0,2.0,87.56232995821010,92.12564125753830,2.0,2.0,87.19265173939940,91.95699872452320,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
718,AMT,Q2 2013 American Tower Corp Earnings Conference Call,2013-07-31,2013-05-31,2013-07-30,2013-07-31,2013-08-31,87.83333333333330,88.7,2.5,1.6666666666666700,6.0,10.0,2.0,3.0,88.48281219654300,88.73208150129900,2.526315789473680,1.6309963099631000,89.71658897649580,87.65621738666980,2.588235294117650,1.54337899543379,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
719,AMT,Q3 2013 American Tower Corp Earnings Conference Call,2013-10-30,2013-08-30,2013-10-29,2013-10-30,2013-11-30,93.25,96.83333333333330,2.0,1.0,8.0,12.0,3.0,1.0,93.31762604747950,95.87185364137750,2.0,1.0,93.2768355325734,93.10465453820210,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,AMT,Q4 2013 American Tower Corp Earnings Conference Call,2014-02-25,2013-12-25,2014-02-24,2014-02-25,2014-03-25,88.16,97.0,1.0,1.0,4.0,7.0,,,88.5183367257924,97.05922851522250,,,89.25208053691270,96.43416495059040,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,AMT,Q1 2014 American Tower Corp Earnings Conference Call,2014-05-01,2014-03-01,2014-04-30,2014-05-01,2014-06-01,93.0,97.72727272727270,1.0,1.0,3.0,11.0,,1.0,93.13653136531370,98.2670240158416,,1.0,93.42465753424660,98.79753826012310,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,AMT,Q2 2014 American Tower Corp Earnings Call,2014-07-30,2014-05-30,2014-07-29,2014-07-30,2014-08-30,102.8,107.47058823529400,2.0,2.0,5.0,17.0,1.0,,102.86686527801500,107.34349787465000,2.0,,103.06087050593200,106.28808033750300,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,AMT,Q3 2014 American Tower Corp Earnings Call,2014-10-30,2014-08-30,2014-10-29,2014-10-30,2014-11-30,112.75,110.41666666666700,2.25,2.3333333333333300,4.0,12.0,4.0,3.0,112.83163710380900,110.06790507127500,2.2355335853445800,2.4022140221402200,112.9238057639160,109.69623774128600,2.1934465061192300,2.5525114155251100,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
724,AMT,Q4 2014 American Tower Corp Earnings Call,2015-02-24,2014-12-24,2015-02-23,2015-02-24,2015-03-24,104.66666666666700,113.57142857142900,2.3333333333333300,1.5,3.0,7.0,,2.0,104.74169741697400,113.62155639864900,,1.4736842105263200,104.95433789954300,113.71240272798100,,1.411764705882350,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
725,AMT,Q1 2015 American Tower Corp Earnings Call,2015-04-30,2015-02-28,2015-04-29,2015-04-30,2015-05-30,110.6,111.88888888888900,1.75,2.0,10.0,9.0,4.0,2.0,110.34450121155900,112.61637443828900,1.7382960162838000,2.0,110.088111535287,114.22332385299800,1.7236478484011100,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
726,AMT,Q2 2015 American Tower Corp Earnings Call,2015-07-29,2015-05-29,2015-07-28,2015-07-29,2015-08-29,112.85714285714300,115.5,1.0,1.5,7.0,8.0,1.0,2.0,112.02338398985900,114.30955839078600,1.0,1.5263157894736800,110.90685751592400,110.5795410033890,1.0,1.5882352941176500,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
727,AMT,Q3 2015 American Tower Corp Earnings Call,2015-10-30,2015-08-30,2015-10-29,2015-10-30,2015-11-30,111.55555555555600,117.6,2.0,2.0,9.0,10.0,1.0,,111.8637366815230,117.55332223495800,2.0,,111.7077745583730,116.74164383046800,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,AMT,Q4 2015 American Tower Corp Earnings Call,2016-02-26,2015-12-26,2016-02-25,2016-02-26,2016-03-26,111.0,116.0,2.0,2.0,5.0,10.0,2.0,,110.60291567971500,118.04546435297600,2.0,,109.57556525188400,122.61643566098300,2.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,AMT,Q1 2016 American Tower Corp Earnings Call,2016-04-29,2016-02-29,2016-04-28,2016-04-29,2016-05-29,114.27272727272700,127.66666666666700,3.0,2.0,11.0,6.0,1.0,1.0,114.57138352156700,128.90058028978200,3.0,2.0,115.07021942968500,131.74879724735400,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
730,AMT,Q2 2016 American Tower Corp Earnings Call,2016-07-28,2016-05-28,2016-07-27,2016-07-28,2016-08-28,128.33333333333300,130.66666666666700,2.0,2.0,9.0,9.0,,,128.0285251672420,130.44643567747400,,,126.77848023027000,129.12592957247700,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,AMT,Q3 2016 American Tower Corp Earnings Call,2016-10-27,2016-08-27,2016-10-26,2016-10-27,2016-11-27,125.0,130.66666666666700,2.0,2.0,2.0,6.0,2.0,,124.84210526315800,131.07404403714400,2.0,,124.47058823529400,131.59453210797100,2.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,AMT,Q4 2016 American Tower Corp Earnings Call,2017-02-27,2016-12-27,2017-02-26,2017-02-27,2017-03-27,120.0,131.4,2.0,2.0,2.0,5.0,,,119.84210526315800,131.14746892627800,,,119.47058823529400,130.86798168115100,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,AMT,Q1 2017 American Tower Corp Earnings Call,2017-04-27,2017-02-27,2017-04-26,2017-04-27,2017-05-27,133.08333333333300,143.3684210526320,1.0,1.0,12.0,19.0,1.0,,133.86395485855400,144.07680375335400,1.0,,135.94844234474100,145.57863203720500,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,AMT,Q2 2017 American Tower Corp Earnings Call,2017-07-27,2017-05-27,2017-07-26,2017-07-27,2017-08-27,142.83333333333300,154.46666666666700,2.0,2.0,6.0,15.0,2.0,1.0,142.60465170875000,152.57044616620100,2.0,2.0,141.46390382058800,150.32135423197900,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
735,AMT,Q3 2017 American Tower Corp Earnings Call,2017-10-31,2017-08-31,2017-10-30,2017-10-31,2017-11-30,150.5,163.0,2.0,1.0,6.0,14.0,,1.0,150.42348851982500,160.56837202930200,,1.0,150.8899918325670,157.2782860294540,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,AMT,Q4 2017 American Tower Corp Earnings Call,2018-02-27,2017-12-27,2018-02-26,2018-02-27,2018-03-27,157.5,159.27272727272700,1.0,1.0,4.0,11.0,,,157.795409576573,160.41629391051800,,,158.47650124830300,164.04659075127500,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,AMT,Q1 2018 American Tower Corp Earnings Call,2018-05-01,2018-03-01,2018-04-30,2018-05-01,2018-06-01,159.28571428571400,150.75,3.0,3.0,7.0,8.0,1.0,,159.54503413914900,150.6108292026520,3.0,,159.45184759215900,150.1609723984350,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
738,AMT,Q2 2018 American Tower Corp Earnings Call,2018-07-31,2018-05-31,2018-07-30,2018-07-31,2018-08-31,156.16666666666700,162.91666666666700,2.75,2.75,6.0,12.0,4.0,,156.4567663837430,163.5788436289670,2.788019773189880,,157.43040354688800,164.76562497527500,2.8645874457165400,,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
739,AMT,Q3 2018 American Tower Corp Earnings Call,2018-10-30,2018-08-30,2018-10-29,2018-10-30,2018-11-30,145.0,167.58823529411800,2.75,3.0,1.0,17.0,,2.0,145.0,168.30529617844200,,3.0,145.0,170.5598772272370,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
740,AMT,Q4 2018 American Tower Corp Earnings Call,2019-02-27,2018-12-27,2019-02-26,2019-02-27,2019-03-27,190.0,188.5835833333330,3.0,3.0,2.0,12.0,1.0,1.0,190.5263157894740,186.67677731762900,3.0,3.0,191.76470588235300,184.7701896422620,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
741,AMT,Q1 2019 American Tower Corp Earnings Call,2019-05-03,2019-03-03,2019-05-02,2019-05-03,2019-06-03,190.45518181818200,197.1818181818180,3.0,3.0,11.0,11.0,2.0,,192.14713447109000,197.21525623158600,3.0,,197.9251171454030,194.5872164788660,3.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
742,AMT,Q2 2019 American Tower Corp Earnings Call,2019-07-31,2019-05-31,2019-07-30,2019-07-31,2019-08-31,214.8,226.0909090909090,3.0,3.0,5.0,11.0,0.0,,214.6894825523190,225.21736039265600,,,215.07515055353200,226.58807781135400,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,AMT,Q3 2019 American Tower Corp Earnings Call,2019-10-31,2019-08-31,2019-10-30,2019-10-31,2019-11-30,227.6,230.83333333333300,3.0,3.0,5.0,6.0,1.0,,225.1151376034770,232.40983952928000,3.0,,219.0541271501210,236.1793639946010,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
800,AMZN.O,Q4 2012 Amazon.com Inc Earnings Conference Call,2013-01-29,2012-11-29,2013-01-28,2013-01-29,2013-02-28,305.7647058823530,319.4782608695650,2.0,2.0,17.0,23.0,5.0,1.0,304.2148125983930,318.10570807423800,2.0,2.0,296.68833465321500,313.1615004388510,2.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
801,AMZN.O,Q1 2013 Amazon.com Inc Earnings Conference Call,2013-04-25,2013-02-25,2013-04-24,2013-04-25,2013-05-25,323.57142857142900,312.22222222222200,3.0,2.0,7.0,9.0,3.0,1.0,324.0812484956670,310.4722347790050,3.0,2.0,326.72138233474800,306.0997053942970,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
802,AMZN.O,Q2 2013 Amazon.com Inc Earnings Conference Call,2013-07-25,2013-05-25,2013-07-24,2013-07-25,2013-08-25,333.22222222222200,335.52941176470600,1.8,3.0,9.0,17.0,5.0,1.0,328.50570470679700,333.6806410873310,1.8219823691729100,3.0,315.7045353996340,337.50637950865400,1.8763117089178200,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
803,AMZN.O,Q3 2013 Amazon.com Inc Earnings Conference Call,2013-10-24,2013-08-24,2013-10-23,2013-10-24,2013-11-24,341.6666666666670,399.9230769230770,2.5,1.3333333333333300,6.0,39.0,2.0,3.0,338.0761401496840,399.6580991976640,2.473684210526320,1.3321033210332100,327.2568717375570,409.9970344987950,2.411764705882350,1.3196347031963500,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
804,AMZN.O,Q4 2013 Amazon.com Inc Earnings Conference Call,2014-01-30,2013-11-30,2014-01-29,2014-01-30,2014-02-28,451.3125,438.8333333333330,1.6666666666666700,2.5,16.0,24.0,3.0,4.0,452.10030482693500,435.3114492054370,1.6678966789667900,2.521701672558750,439.2959794117820,432.2473455269560,1.6803652968036500,2.6337599275750000,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
805,AMZN.O,Q1 2014 Amazon.com Inc Earnings Conference Call,2014-04-24,2014-02-24,2014-04-23,2014-04-24,2014-05-24,460.0,413.45,1.0,2.0,5.0,20.0,1.0,1.0,459.1036848917000,407.0657120768120,1.0,2.0,455.8420179582420,393.9782121326570,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
806,AMZN.O,Q2 2014 Amazon.com Inc Earnings Call,2014-07-24,2014-05-24,2014-07-23,2014-07-24,2014-08-24,395.8,390.15384615384600,2.75,3.0,5.0,26.0,4.0,4.0,395.13076603745900,381.99681489455200,2.788019773189880,3.0,394.3096173956940,369.58015214333500,2.8645874457165400,3.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
807,AMZN.O,Q3 2014 Amazon.com Inc Earnings Call,2014-10-23,2014-08-23,2014-10-22,2014-10-23,2014-11-23,399.57142857142900,353.2857142857140,2.0,2.6,7.0,35.0,2.0,5.0,394.10694511878500,361.5627495774410,2.0,2.6617665014285400,380.8012667634140,385.5447798485980,2.0,2.7897299051602900,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
808,AMZN.O,Q4 2014 Amazon.com Inc Earnings Call,2015-01-29,2014-11-29,2015-01-28,2015-01-29,2015-02-28,360.1818181818180,392.17857142857100,2.0,2.0,11.0,28.0,5.0,1.0,366.1606406794080,389.80536731116200,1.9316256013284200,2.0,375.1113412227810,390.2988433019300,1.7403627709062100,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
809,AMZN.O,Q1 2015 Amazon.com Inc Earnings Call,2015-04-23,2015-02-23,2015-04-22,2015-04-23,2015-05-23,425.42857142857100,470.9375,2.2857142857142900,2.0,14.0,32.0,7.0,7.0,424.34329753155500,464.1508698758900,2.2496419898597500,1.9510046997995600,425.31122356997700,467.5166709685910,2.1320673109458300,1.809720679778700,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0
810,AMZN.O,Q2 2015 Amazon.com Inc Earnings Call,2015-07-23,2015-05-23,2015-07-22,2015-07-23,2015-08-23,499.7894736842110,654.7058823529410,2.0,2.0,19.0,34.0,5.0,4.0,506.9438561168670,662.1209191227140,1.9611028688845700,2.078801977318990,513.6645731892530,660.9010406635470,1.903816917291790,2.2593762337149600,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
811,AMZN.O,Q3 2015 Amazon.com Inc Earnings Call,2015-10-22,2015-08-22,2015-10-21,2015-10-22,2015-11-22,654.2857142857140,732.6666666666670,1.6666666666666700,2.0,7.0,39.0,3.0,3.0,659.7904603212060,741.6673449031510,1.6678966789667900,2.0,669.1793679194490,748.9761590975860,1.6803652968036500,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
812,AMZN.O,Q4 2015 Amazon.com Inc Earnings Call,2016-01-28,2015-11-28,2016-01-27,2016-01-28,2016-02-28,799.2,726.0869565217390,2.3333333333333300,1.0,10.0,23.0,6.0,3.0,799.668453937283,726.0565433217930,2.298892988929890,1.0,817.8741336042230,726.1517431116120,2.2237442922374400,1.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
813,AMZN.O,Q1 2016 Amazon.com Inc Earnings Call,2016-04-28,2016-02-28,2016-04-27,2016-04-28,2016-05-28,720.875,799.28125,2.0,2.0,8.0,32.0,2.0,1.0,720.7910211807120,788.2355570253840,2.0,2.0,717.115420215752,774.0229598278440,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
814,AMZN.O,Q2 2016 Amazon.com Inc Earnings Call,2016-07-28,2016-05-28,2016-07-27,2016-07-28,2016-08-28,832.2,874.375,2.6666666666666700,5.0,15.0,32.0,3.0,1.0,827.3952232160250,879.1630256637210,2.8081180811808100,5.0,812.642800223856,878.919467461406,3.1461187214611900,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
815,AMZN.O,Q3 2016 Amazon.com Inc Earnings Call,2016-10-27,2016-08-27,2016-10-26,2016-10-27,2016-11-27,943.3333333333330,951.6842105263160,1.8333333333333300,2.0,24.0,19.0,6.0,2.0,944.7057330786860,950.3272069492140,1.900524800505380,2.0,961.8275228614000,928.9876765829770,2.0917662018856400,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
816,AMZN.O,Q4 2016 Amazon.com Inc Earnings Call,2017-02-02,2016-12-02,2017-02-01,2017-02-02,2017-03-02,999.8714285714290,939.2173913043480,2.0,3.3333333333333300,7.0,23.0,2.0,3.0,993.5192265142080,934.0600026003650,2.0,3.4059040590405900,976.8030996529420,917.8184122613710,2.0,3.593607305936070,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
817,AMZN.O,Q1 2017 Amazon.com Inc Earnings Call,2017-04-27,2017-02-27,2017-04-26,2017-04-27,2017-05-27,1028.388888888890,1093.5625,2.6,3.0,18.0,32.0,10.0,1.0,1037.6677942433100,1087.1572708369700,2.529778005126960,3.0,1052.3304099690200,1090.1586666423000,2.522792119719300,3.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
818,AMZN.O,Q2 2017 Amazon.com Inc Earnings Call,2017-07-27,2017-05-27,2017-07-26,2017-07-27,2017-08-27,1140.0,1162.7368421052600,4.0,2.0,10.0,19.0,1.0,2.0,1106.630598382860,1157.708871717330,4.0,2.0,1043.179094192540,1159.3625133436200,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
819,AMZN.O,Q3 2017 Amazon.com Inc Earnings Call,2017-10-26,2017-08-26,2017-10-25,2017-10-26,2017-11-26,1256.888888888890,1260.6944444444400,1.5,2.0,9.0,36.0,4.0,3.0,1252.7422174751800,1264.8549573537200,1.5263157894736800,1.9298892988929900,1240.3392179164900,1256.6594475857400,1.588235294117650,1.7671232876712300,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
